time stamp,face id,anger,contempt,disgust,fear,joy,sadness,surprise,sentimentality,confusion,neutral,engagement,valence,attention,inner brow raise,brow raise,brow furrow,eye widen,cheek raise,lid tighten,nose wrinkle,upper lip raise,dimpler,lip corner depressor,chin raise,lip pucker,lip stretch,lip press,mouth open,jaw drop,lip suck,eye closure,smile,smirk,blink,blink rate,pitch,yaw,roll,brightness,interocular distance,topleft_x,topleft_y,bottomright_x,bottomright_y,outer_right_eye_X,outer_right_eye_Y,outer_left_eye_X,outer_left_eye_Y,nose_top_X,nose_top_Y,chin_top_X,chin_top_Y
25.154,0,0.06,0.20,0.02,0.76,0.04,1.06,0.58,20.19,2.09,97.88,3.08,0.00,96.65,30.23,25.68,0.06,0.19,1.71,2.09,0.03,0.00,0.00,20.19,11.75,1.17,0.36,7.44,1.72,0.25,0.15,0.00,3.41,8.82,0.00,0.00,4.47,-5.18,-0.85,72.55,77.19,292.82,245.46,405.15,364.55,388.78,271.57,311.60,272.65,345.33,297.70,346.57,364.55,
25.299,0,0.31,42.41,0.17,1.96,0.07,25.16,1.78,50.47,0.28,32.59,98.62,-43.53,97.85,50.47,28.37,0.02,4.54,8.70,0.07,0.01,0.00,0.31,42.61,86.83,0.28,6.34,96.00,1.60,0.39,7.72,0.00,5.22,66.30,0.00,0.00,-0.51,-2.91,0.75,70.17,76.39,296.18,248.50,407.88,367.07,390.45,273.26,314.07,274.58,349.71,302.48,351.58,367.07,
25.530,0,0.49,84.80,0.12,16.39,0.20,62.93,10.85,80.56,0.03,0.00,99.91,-43.47,98.02,80.56,17.28,0.00,30.33,9.22,0.00,0.03,0.00,61.90,45.29,99.80,0.02,72.52,95.42,3.73,1.29,95.95,0.00,14.36,89.20,0.00,0.00,-4.15,-2.50,1.34,68.38,75.25,298.76,254.05,410.22,371.74,391.96,277.49,316.76,280.42,352.42,309.47,354.74,371.74,
25.692,0,0.39,29.99,0.07,5.97,1.88,68.06,7.47,70.51,0.01,6.94,99.80,-26.81,97.48,70.51,11.72,0.00,35.56,9.70,0.00,0.01,0.00,61.56,68.74,99.57,0.00,65.16,98.49,1.05,1.80,99.98,0.00,34.29,77.80,0.00,0.00,-5.20,-3.73,0.47,69.14,75.66,299.23,252.85,411.54,371.78,393.61,277.42,317.95,277.73,352.61,309.11,354.60,371.78,
25.832,0,1.13,55.52,0.10,5.55,0.66,70.92,6.84,61.99,0.01,4.08,99.60,-36.45,97.96,61.99,3.81,0.00,49.99,5.74,0.01,0.01,0.00,70.27,72.05,99.66,0.00,37.85,98.94,1.49,1.54,99.93,0.00,26.86,80.76,0.00,0.00,-0.26,-2.64,0.45,70.96,77.39,299.38,250.43,412.71,371.18,395.14,276.19,317.75,275.97,353.88,305.05,355.24,371.18,
25.979,0,2.11,60.53,0.15,3.54,0.66,59.41,4.53,44.36,0.01,14.47,98.36,-33.54,98.33,44.36,3.87,0.00,57.37,11.29,0.01,0.00,0.00,55.93,74.56,99.63,0.00,16.58,96.99,1.90,1.24,99.88,0.00,24.00,80.70,0.00,0.00,5.97,-1.62,-1.58,72.90,76.23,300.93,243.69,414.41,365.60,397.29,272.57,321.20,267.96,356.27,295.60,354.52,365.60,
26.037,0,3.46,75.79,0.20,5.31,0.36,72.44,5.18,39.70,0.01,0.00,97.61,-42.67,98.53,39.70,5.25,0.00,64.59,12.05,0.01,0.01,0.00,66.31,86.09,99.69,0.00,20.19,96.43,2.00,0.69,99.77,0.00,18.16,83.62,0.00,0.00,4.31,-0.98,-2.06,73.03,75.70,301.74,242.20,415.39,364.09,398.21,270.29,322.59,266.79,357.58,294.94,354.89,364.09,
26.110,0,4.07,70.55,0.23,5.07,0.48,66.72,5.41,32.95,0.01,4.45,95.96,-38.37,98.72,32.95,8.62,0.00,69.13,16.17,0.01,0.01,0.00,62.92,87.21,99.76,0.00,11.70,92.93,2.48,0.63,99.81,0.00,18.57,82.18,0.00,0.00,6.95,-0.27,-2.09,73.73,75.82,302.25,240.53,416.50,363.60,399.09,269.23,323.37,265.42,358.83,292.38,355.68,363.60,
26.245,0,3.40,73.59,0.23,7.18,0.39,73.20,6.83,37.39,0.01,1.41,97.16,-37.03,98.67,37.39,7.76,0.00,71.59,16.92,0.01,0.00,0.00,73.74,87.49,99.82,0.00,16.98,72.85,2.98,0.55,99.89,0.00,16.40,81.87,0.00,0.00,6.74,-0.47,-2.92,73.76,75.46,303.44,240.54,416.82,362.55,400.10,269.64,324.81,264.64,359.51,292.07,355.48,362.55,
26.312,0,3.24,80.93,0.23,7.24,0.18,78.08,7.22,42.71,0.00,0.00,98.13,-47.01,98.04,42.71,7.94,0.00,67.50,7.59,0.00,0.00,0.00,72.60,88.51,99.80,0.00,10.61,80.73,3.26,0.58,99.91,0.00,14.38,84.44,0.00,0.00,5.80,-2.45,-2.23,73.17,76.08,303.74,241.03,416.02,361.23,399.85,269.08,323.84,265.85,358.02,292.50,355.95,361.23,
26.455,0,1.52,76.95,0.23,2.67,0.38,75.27,2.62,37.23,0.01,0.00,97.14,-37.02,98.25,37.23,5.40,0.00,49.79,15.26,0.00,0.01,0.01,47.79,89.64,99.79,0.00,12.10,69.72,3.22,0.77,99.95,0.00,17.06,83.49,0.00,0.00,2.64,-1.85,-1.10,70.80,75.18,304.03,244.63,415.57,363.99,398.62,272.16,323.54,268.36,358.26,297.08,357.24,363.99,
26.755,0,0.21,76.05,0.11,2.46,0.33,92.74,1.60,71.42,0.08,0.00,99.81,-51.93,98.56,71.42,3.20,0.00,2.62,6.13,0.00,0.08,0.00,28.94,90.78,99.96,0.00,78.11,97.07,1.67,3.88,100.00,0.02,20.43,84.87,0.00,0.00,-7.28,-0.88,-0.87,68.36,76.55,304.75,254.39,415.77,371.74,399.67,279.84,323.16,277.21,359.27,310.82,357.95,371.74,
26.825,0,0.26,40.04,0.11,0.57,1.29,62.96,0.59,43.62,0.04,12.04,98.27,-28.66,98.71,43.62,1.49,0.00,6.63,7.54,0.01,0.04,0.00,32.68,82.84,99.89,0.00,59.68,95.95,0.55,5.25,100.00,0.00,31.95,77.93,0.00,0.00,-5.08,-0.32,-1.36,68.02,78.09,301.76,252.18,418.23,375.46,400.49,278.90,322.43,276.89,359.35,310.41,357.05,375.46,
26.904,0,0.24,23.09,0.10,0.48,2.87,52.83,0.58,41.79,0.06,22.17,98.00,-18.47,97.45,41.79,2.18,0.01,9.15,12.68,0.01,0.06,0.00,37.61,78.79,99.80,0.00,53.31,93.26,0.45,3.47,99.99,0.01,36.66,73.89,0.00,0.00,-3.48,-3.79,-1.35,68.60,79.45,302.93,252.90,418.19,374.99,401.79,280.03,322.39,277.31,357.71,309.80,357.49,374.99,
26.995,0,0.34,14.65,0.11,0.39,5.95,36.46,0.45,40.28,0.09,38.54,94.73,-9.20,98.15,29.31,3.36,0.00,15.77,18.97,0.01,0.09,0.00,41.10,78.24,99.79,0.00,54.94,96.80,0.34,1.90,99.98,0.00,40.28,71.46,0.00,0.00,-1.20,-2.13,-2.38,69.89,76.25,303.71,252.02,418.45,373.99,401.22,279.52,325.04,276.38,359.41,307.67,356.98,373.99,
27.128,0,0.67,6.86,0.10,0.73,11.53,24.09,1.38,42.71,0.02,51.81,93.69,0.00,98.16,26.11,8.30,0.00,40.60,26.94,0.02,0.01,0.00,35.52,71.59,99.20,0.00,29.38,88.90,0.46,2.48,99.96,0.00,42.71,66.38,0.00,0.00,3.41,-2.13,-4.06,70.94,77.03,304.99,246.01,419.42,368.43,403.64,275.92,326.91,269.14,360.62,299.44,356.06,368.43,
27.210,0,0.96,13.57,0.13,0.82,4.68,24.23,1.57,38.53,0.01,51.53,91.05,-8.06,98.10,22.24,11.33,0.00,44.37,17.95,0.01,0.01,0.00,36.29,74.89,99.59,0.00,19.03,93.49,0.63,2.81,99.96,0.00,38.53,71.26,0.00,0.00,3.59,-2.28,-2.58,72.48,79.10,306.32,246.94,418.86,367.19,404.29,275.92,325.40,270.29,360.78,299.43,358.08,367.19,
27.343,0,0.48,11.67,0.09,1.03,4.84,31.30,2.61,41.55,0.00,43.70,97.94,-9.15,98.40,41.55,13.45,0.00,35.73,16.67,0.00,0.00,0.00,13.62,66.80,99.38,0.00,9.88,93.61,1.36,2.37,99.86,0.00,39.50,70.82,0.00,0.00,5.25,-1.41,-2.73,73.28,75.49,306.84,242.46,420.11,363.94,403.31,272.16,328.10,265.72,362.28,294.57,359.02,363.94,
27.423,0,0.60,32.21,0.14,1.03,1.36,49.35,1.72,38.37,0.00,25.65,97.36,-25.66,98.38,38.37,12.57,0.00,30.23,11.69,0.00,0.00,0.00,26.67,78.56,99.72,0.00,12.09,94.97,2.26,1.71,99.86,0.00,30.33,76.19,0.00,0.00,7.08,-1.47,-1.72,73.64,76.76,307.75,241.71,420.82,362.73,404.19,271.81,327.70,265.46,362.98,292.96,360.95,362.73,
27.499,0,0.52,41.90,0.15,1.28,0.58,70.33,1.85,48.58,0.00,4.67,98.82,-37.49,97.53,48.58,10.27,0.00,24.55,8.89,0.00,0.00,0.00,0.00,82.48,99.66,0.00,8.90,93.31,2.78,1.26,99.87,0.00,24.00,75.11,0.00,0.00,6.52,-3.62,-2.12,73.50,75.57,308.04,241.61,420.09,361.76,403.63,271.20,328.30,265.04,361.51,292.56,360.27,361.76,
27.661,0,0.36,55.00,0.16,0.77,0.60,77.34,0.96,47.04,0.01,0.00,98.68,-35.52,98.02,47.04,5.43,0.00,15.11,14.43,0.00,0.01,0.00,0.00,86.44,99.83,0.00,9.03,78.57,2.66,1.10,99.94,0.00,21.48,77.15,0.00,0.00,6.14,-2.49,-2.77,71.65,76.60,308.16,241.56,420.18,361.71,404.64,271.11,328.29,264.79,362.30,292.69,359.58,361.71,
27.829,0,0.37,64.00,0.18,0.38,1.08,71.65,0.37,38.34,0.04,3.35,97.38,-31.57,97.64,38.34,1.00,0.00,5.69,21.91,0.02,0.04,0.01,0.00,86.30,99.96,0.00,22.08,92.90,2.07,0.87,99.98,0.00,23.05,80.75,0.00,0.00,5.00,-3.38,-2.76,70.71,76.67,307.29,243.08,419.40,363.26,403.89,271.90,327.40,266.63,360.92,294.73,358.73,363.26,
27.897,0,0.37,47.42,0.19,0.33,0.66,71.26,0.32,33.48,0.03,3.74,96.18,-34.83,98.34,33.48,1.02,0.00,6.61,13.29,0.01,0.03,0.02,0.00,91.65,99.94,0.00,19.01,86.62,2.06,1.46,99.99,0.00,23.02,74.34,0.00,0.00,4.81,-1.58,-1.94,71.11,77.71,306.54,244.65,418.99,364.93,403.34,273.72,325.83,268.27,361.38,296.60,359.13,364.93,
28.061,0,0.33,20.20,0.18,0.27,0.84,47.37,0.39,27.63,0.01,27.63,93.89,-21.62,98.23,27.34,0.56,0.00,13.52,8.49,0.01,0.01,0.00,0.00,81.46,99.94,0.00,12.66,63.94,1.89,5.65,100.00,0.00,27.63,65.53,0.00,0.00,0.75,-1.93,-1.22,70.12,76.84,306.46,246.50,418.42,365.89,402.19,274.04,325.45,270.03,360.82,299.96,359.68,365.89,
28.206,0,1.36,7.61,0.21,0.82,0.63,48.93,1.27,27.17,0.04,26.07,93.81,-29.68,98.12,27.17,0.53,0.00,39.42,10.55,0.00,0.04,0.01,0.00,80.09,99.90,0.00,9.00,86.90,2.47,8.46,100.00,0.00,23.94,52.34,0.00,0.00,1.66,-2.24,-1.62,70.22,77.23,307.15,246.00,419.24,365.78,403.39,273.69,326.26,269.60,361.40,299.12,359.94,365.78,
28.282,0,0.86,7.00,0.25,0.50,0.29,56.22,0.70,24.52,0.02,18.78,92.46,-36.21,98.50,24.52,1.11,0.00,26.34,5.23,0.00,0.02,0.02,0.00,86.27,99.83,0.00,5.59,76.27,2.39,8.97,99.99,0.00,19.54,48.53,0.00,0.00,1.69,-1.09,-0.64,70.70,77.26,307.68,246.33,420.15,366.25,403.53,273.97,326.36,270.37,362.77,299.65,361.85,366.25,
28.375,0,0.63,7.05,0.28,0.47,0.15,62.44,0.62,27.66,0.01,12.56,94.03,-43.24,98.14,27.66,2.71,0.00,16.13,2.26,0.00,0.01,0.02,0.00,86.88,99.72,0.00,8.93,75.68,2.69,11.85,99.98,0.00,15.27,45.97,0.00,0.00,0.53,-2.16,-0.95,70.30,76.72,308.72,246.48,420.69,365.94,404.25,273.63,327.60,270.24,362.93,300.04,362.26,365.94,
28.517,0,0.55,38.67,0.21,1.19,0.08,77.52,1.37,51.85,0.00,0.00,99.10,-56.03,97.93,51.85,5.65,0.00,13.54,1.23,0.00,0.00,0.00,0.00,78.22,99.64,0.00,7.97,93.67,1.52,6.25,99.99,0.00,10.35,63.12,0.00,0.00,2.64,-2.70,-0.49,71.52,76.84,308.73,245.52,421.15,365.39,404.27,273.57,327.53,269.55,362.81,298.38,363.03,365.39,
28.583,0,0.47,73.75,0.18,2.08,0.06,86.51,2.02,65.78,0.00,0.00,99.70,-60.71,98.01,65.78,3.68,0.00,14.25,1.35,0.00,0.00,0.00,0.00,75.78,99.53,0.00,12.48,90.52,0.91,3.18,99.97,0.00,7.62,74.79,0.00,0.00,2.38,-2.52,-0.17,71.38,76.64,308.70,244.80,421.69,365.22,404.23,272.88,327.69,269.02,363.16,298.06,363.67,365.22,
28.719,0,0.49,77.93,0.19,2.13,0.05,85.96,1.79,64.92,0.01,0.00,99.68,-60.38,97.81,64.92,2.07,0.00,15.04,1.69,0.00,0.01,0.00,1.15,74.04,99.49,0.00,14.60,84.83,0.48,1.87,99.96,0.00,5.94,75.38,0.00,0.00,2.43,-2.99,-0.53,71.31,76.54,308.39,244.67,420.96,364.90,403.89,272.39,327.43,268.83,362.38,297.70,362.72,364.90,
28.793,0,0.32,52.43,0.23,0.88,0.06,61.65,0.72,49.43,0.01,13.35,98.91,-44.77,98.30,49.43,1.77,0.00,8.97,2.54,0.00,0.01,0.00,0.00,62.60,98.80,0.00,6.77,56.45,0.55,1.69,99.97,0.00,6.86,65.00,0.00,0.00,3.11,-1.71,-0.55,71.29,77.31,308.37,244.38,420.33,363.88,403.95,272.13,326.72,268.56,362.82,296.86,362.38,363.88,
28.953,0,0.18,49.95,0.22,0.91,0.06,65.78,0.82,52.72,0.02,9.22,99.16,-38.32,98.41,52.72,2.95,0.00,7.33,3.88,0.01,0.02,0.02,0.00,63.18,98.99,0.00,3.07,26.17,0.71,2.04,99.96,0.00,6.77,64.28,0.00,0.00,3.33,-1.38,-0.63,70.95,76.53,308.88,244.14,420.45,363.38,403.91,271.72,327.46,268.25,363.35,296.33,362.63,363.38,
29.034,0,0.14,54.24,0.18,0.99,0.10,83.55,1.16,60.70,0.02,0.00,99.55,-41.28,98.47,60.70,3.94,0.00,4.63,5.78,0.01,0.02,0.03,0.00,76.20,99.25,0.00,0.99,28.50,1.30,4.13,99.94,0.00,9.45,68.02,0.00,0.00,3.85,-1.17,-0.45,71.02,77.12,308.63,244.03,420.46,363.49,403.98,271.83,326.94,268.32,363.34,296.14,362.70,363.49,
29.134,0,0.14,55.97,0.18,0.94,0.10,90.20,1.29,61.56,0.02,0.00,99.58,-45.77,98.32,61.56,2.89,0.00,3.68,5.56,0.01,0.02,0.04,0.00,86.55,99.65,0.00,0.92,33.75,2.01,7.73,99.92,0.00,10.03,68.84,0.00,0.00,4.27,-1.65,-0.68,71.07,77.69,308.66,244.17,420.21,363.38,404.31,272.02,326.70,268.42,362.94,295.97,362.29,363.38,
29.281,0,0.14,38.01,0.19,0.91,0.08,91.14,1.45,60.60,0.01,0.00,99.55,-47.49,98.06,60.60,2.33,0.00,3.33,2.26,0.01,0.00,0.01,0.00,89.77,99.58,0.00,0.81,29.81,3.23,12.42,99.90,0.00,9.81,61.70,0.00,0.00,4.35,-2.39,-0.71,71.06,77.75,308.42,244.08,420.26,363.66,404.27,272.00,326.60,268.40,362.39,295.97,362.16,363.66,
29.354,0,0.15,29.20,0.22,0.82,0.07,89.74,1.18,55.01,0.01,0.00,99.30,-46.67,97.74,55.01,2.22,0.00,4.37,2.33,0.00,0.01,0.01,0.00,90.61,99.13,0.00,0.60,23.42,2.63,12.12,99.89,0.00,8.27,56.85,0.00,0.00,5.56,-3.16,-0.63,71.18,77.25,308.21,243.90,420.34,364.08,403.91,271.91,326.74,268.49,361.86,295.38,362.17,364.08,
29.572,0,0.24,3.74,0.31,0.48,0.05,70.45,0.55,32.45,0.02,4.55,95.82,-39.76,98.21,32.45,1.87,0.00,8.70,1.71,0.01,0.02,0.03,0.00,84.69,96.86,0.00,0.45,14.75,2.27,12.09,99.86,0.00,6.07,32.99,0.00,0.00,6.08,-1.99,-1.13,71.06,76.89,307.52,243.52,419.87,364.09,403.42,271.88,326.63,267.93,362.03,294.88,361.04,364.09,
29.648,0,0.27,0.84,0.35,0.31,0.07,65.75,0.29,25.46,0.04,9.25,92.90,-38.91,98.62,25.46,1.03,0.00,5.04,4.11,0.04,0.04,0.06,0.00,85.97,99.18,0.00,1.44,26.25,1.71,8.16,99.87,0.00,7.61,19.58,0.00,0.00,5.97,-0.65,-0.45,71.26,76.83,307.06,243.56,419.03,363.47,402.33,271.76,325.58,268.12,362.17,294.83,361.23,363.47,
29.852,0,0.16,2.21,0.27,0.42,0.11,81.38,0.45,41.66,0.27,0.00,97.95,-38.24,98.06,41.66,0.81,0.00,0.34,9.21,0.14,0.27,0.11,0.00,87.69,99.35,0.00,1.39,21.90,2.97,7.78,99.81,17.19,9.16,29.81,0.00,0.00,7.88,-2.39,-1.17,71.61,76.12,307.09,244.06,418.98,364.06,402.36,273.38,326.41,268.17,361.15,294.43,360.35,364.06,
29.920,0,0.12,1.58,0.20,0.50,0.17,87.14,0.64,50.67,0.44,0.00,99.00,-36.62,98.25,50.67,0.63,0.01,0.07,8.81,0.44,0.23,0.11,0.00,91.10,98.08,0.00,0.84,20.01,3.72,7.59,99.79,0.83,12.92,29.21,0.00,0.00,5.91,-1.85,-0.80,71.60,77.58,307.36,244.43,418.43,363.29,402.77,272.59,325.29,268.69,361.28,295.30,360.62,363.29,
30.072,0,0.15,1.51,0.27,0.34,0.09,77.92,0.38,37.16,0.12,0.00,97.07,-37.70,98.13,37.16,0.92,0.00,0.24,2.04,0.12,0.03,0.03,0.00,90.45,97.98,0.00,0.88,17.05,3.73,7.80,99.73,0.00,11.10,27.55,0.00,0.00,2.76,-2.20,-0.87,71.41,77.46,307.24,244.82,418.21,363.17,402.59,272.49,325.23,268.60,360.91,296.97,360.36,363.17,
30.219,0,0.37,0.36,0.41,0.20,0.12,59.53,0.19,15.65,0.03,15.47,85.48,-38.23,98.22,15.65,1.79,0.00,3.21,4.79,0.01,0.03,0.01,0.00,91.87,99.33,0.00,1.52,45.95,5.40,8.65,99.74,0.00,11.71,14.57,0.00,0.00,3.65,-1.96,-0.40,71.07,76.98,307.86,243.92,418.71,362.52,402.65,270.90,325.71,268.31,361.60,295.65,361.49,362.52,
30.365,0,0.25,0.91,0.35,0.20,0.18,54.78,0.19,19.83,0.04,20.22,89.28,-29.57,98.27,19.83,0.90,0.00,2.08,6.32,0.01,0.04,0.03,0.00,86.14,99.23,0.00,3.15,31.38,5.44,6.57,99.89,0.00,14.83,25.35,0.00,0.00,4.96,-1.79,-1.26,70.87,76.96,307.27,243.03,418.52,362.02,402.71,271.38,325.89,266.84,361.36,294.37,360.09,362.02,
30.522,0,0.22,6.47,0.34,0.22,0.11,60.51,0.19,22.37,0.02,14.49,91.10,-32.97,98.41,22.37,0.82,0.00,1.61,4.03,0.02,0.02,0.02,0.00,87.14,98.45,0.00,2.27,23.06,4.06,5.13,99.91,0.00,11.77,42.18,0.00,0.00,5.08,-1.36,-0.70,71.21,76.71,307.23,243.90,418.27,362.79,402.13,271.63,325.49,268.15,361.45,295.11,360.61,362.79,
30.674,0,0.21,3.39,0.29,0.22,0.15,66.68,0.21,25.21,0.01,8.32,92.80,-33.91,98.33,25.21,1.42,0.00,1.73,4.29,0.01,0.01,0.01,0.00,91.08,99.19,0.00,1.13,29.75,2.60,3.44,99.94,0.00,14.07,37.56,0.00,0.00,4.93,-1.62,-0.71,71.20,76.49,307.22,244.16,418.09,362.83,401.93,271.88,325.52,268.32,361.20,295.35,360.52,362.83,
30.739,0,0.19,2.67,0.27,0.19,0.19,64.54,0.18,25.16,0.02,10.46,92.77,-31.74,98.13,25.16,1.08,0.00,0.92,4.10,0.01,0.02,0.02,0.00,90.67,99.21,0.00,1.33,31.72,1.74,1.81,99.94,0.00,16.32,36.77,0.00,0.00,4.05,-2.20,-1.01,70.79,76.96,307.49,243.95,418.53,362.68,402.70,271.77,325.84,267.86,361.21,295.58,360.49,362.68,
30.881,0,0.31,2.89,0.31,0.17,0.13,68.42,0.14,20.36,0.14,6.58,89.66,-41.69,98.46,20.36,0.98,0.00,0.30,3.27,0.02,0.14,0.06,0.00,96.27,99.48,0.00,1.38,55.04,0.86,0.90,99.85,0.08,13.45,35.46,0.00,0.00,5.79,-1.21,-0.72,71.37,77.21,306.94,244.30,417.86,362.89,402.03,272.55,324.93,268.43,361.19,295.16,360.24,362.89,
31.064,0,0.38,1.68,0.32,0.15,0.16,65.56,0.12,17.68,0.19,9.44,87.41,-42.12,98.52,17.68,0.71,0.00,0.06,4.85,0.08,0.19,0.03,0.00,96.48,99.57,0.00,1.22,68.43,1.06,0.69,99.77,2.10,14.69,31.08,0.00,0.00,6.50,-1.00,-1.24,71.63,78.13,307.13,244.56,417.77,362.88,402.85,273.14,324.86,268.50,361.38,295.00,359.64,362.88,
31.151,0,0.30,3.62,0.26,0.25,0.15,79.92,0.22,32.26,0.27,0.00,95.72,-46.78,98.47,32.26,0.46,0.00,0.08,4.35,0.08,0.27,0.04,0.00,97.68,99.51,0.00,1.68,68.26,1.24,0.60,99.73,1.45,14.09,38.00,0.00,0.00,6.38,-1.19,-1.17,71.92,78.01,307.14,245.12,417.25,362.81,402.49,273.54,324.61,268.97,361.00,295.37,359.47,362.81,
31.221,0,0.23,2.28,0.25,0.29,0.14,82.25,0.26,35.97,0.26,0.00,96.74,-44.53,98.39,35.97,0.75,0.00,0.07,3.21,0.11,0.26,0.05,0.00,97.80,99.08,0.00,1.15,52.27,2.38,0.75,99.57,1.05,13.99,33.51,0.00,0.00,4.93,-1.44,-0.91,72.12,77.72,307.29,245.79,417.17,362.96,402.23,273.95,324.64,269.47,360.87,296.55,359.82,362.96,
31.289,0,0.26,1.64,0.31,0.26,0.09,79.29,0.20,28.82,0.25,0.00,94.17,-46.00,98.49,28.82,0.92,0.00,0.06,2.00,0.08,0.25,0.04,0.00,98.45,99.13,0.00,1.19,45.92,2.58,0.75,99.15,1.59,10.70,28.03,0.00,0.00,5.19,-1.10,-0.53,71.90,77.93,307.98,245.65,417.45,362.42,402.61,273.38,324.78,269.63,361.55,296.12,360.76,362.42,
31.437,0,0.33,0.49,0.37,0.23,0.07,75.92,0.16,23.12,0.37,0.00,91.03,-48.46,98.54,23.12,1.85,0.00,0.05,1.55,0.07,0.37,0.06,0.00,98.72,99.05,0.01,0.88,50.17,2.84,0.95,99.03,1.84,8.56,15.28,0.00,0.00,5.72,-0.93,-0.43,71.89,77.67,307.91,245.70,417.34,362.53,402.33,273.38,324.75,269.82,361.56,295.94,360.80,362.53,
31.545,0,0.28,0.28,0.40,0.23,0.06,75.43,0.15,21.60,0.31,0.00,90.33,-46.66,98.50,21.60,2.07,0.00,0.05,1.23,0.05,0.31,0.03,0.00,98.78,99.53,0.01,0.68,37.32,2.62,0.79,98.98,3.10,7.47,9.27,0.00,0.00,6.45,-1.07,-0.57,71.92,77.67,307.85,245.66,417.44,362.76,402.43,273.63,324.86,269.78,361.51,295.66,360.65,362.76,
31.616,0,0.30,0.34,0.39,0.27,0.05,79.44,0.18,25.28,0.39,0.00,92.59,-50.33,98.55,25.28,1.78,0.00,0.04,1.40,0.06,0.39,0.05,0.00,99.03,99.48,0.01,0.71,42.59,2.59,0.78,98.77,3.32,6.09,10.00,0.00,0.00,5.81,-0.92,-0.64,71.91,77.76,307.83,245.71,417.32,362.61,402.44,273.59,324.78,269.70,361.53,295.94,360.50,362.61,
31.758,0,0.39,0.38,0.40,0.30,0.04,81.50,0.19,26.90,0.47,0.00,93.44,-56.37,98.43,26.90,1.77,0.01,0.04,1.38,0.07,0.47,0.06,0.00,99.08,99.48,0.02,0.65,58.47,1.64,0.55,98.58,3.24,4.38,9.98,0.00,0.00,6.29,-1.31,-0.58,72.04,78.17,308.03,245.81,417.28,362.50,402.72,273.60,324.63,269.93,361.36,295.72,360.63,362.50,
31.825,0,0.36,0.66,0.38,0.32,0.05,83.47,0.21,30.26,0.49,0.00,94.87,-55.34,98.38,30.26,1.09,0.01,0.04,2.17,0.10,0.49,0.10,0.00,98.99,99.39,0.02,0.70,56.40,2.66,0.62,98.53,8.11,5.18,15.49,0.00,0.00,6.44,-1.46,-1.27,71.84,78.26,308.15,245.55,417.33,362.22,403.24,273.73,325.11,269.26,361.38,295.35,359.88,362.22,
32.009,0,0.33,4.14,0.34,0.36,0.06,85.80,0.26,35.46,0.71,0.00,96.57,-54.49,98.41,35.46,0.68,0.01,0.05,4.11,0.12,0.71,0.08,0.00,98.54,99.42,0.02,0.72,59.68,3.32,0.68,98.60,13.51,6.80,34.21,0.00,0.00,7.18,-1.36,-1.34,71.88,78.01,308.41,245.53,417.36,362.16,403.30,273.63,325.41,269.33,361.60,294.91,359.95,362.16,
32.229,0,0.29,4.97,0.34,0.33,0.08,83.05,0.25,34.06,0.72,0.00,96.25,-49.64,98.29,34.06,0.77,0.01,0.03,2.83,0.09,0.72,0.08,0.00,97.48,99.65,0.03,0.33,50.69,4.98,1.03,98.84,19.51,9.20,37.73,0.00,0.00,7.00,-1.74,-1.39,71.75,78.05,308.60,245.68,417.30,362.07,403.43,273.58,325.48,269.45,361.44,295.01,359.95,362.07,
32.444,0,0.23,2.92,0.33,0.37,0.08,84.38,0.29,37.58,0.69,0.00,97.14,-47.71,98.27,37.58,0.59,0.00,0.02,2.47,0.10,0.69,0.07,0.00,96.36,99.64,0.04,0.16,39.92,5.55,1.83,99.16,24.02,9.23,32.48,0.00,0.00,6.87,-1.79,-1.30,71.79,78.42,308.49,245.66,417.31,362.08,403.51,273.61,325.21,269.47,361.34,295.10,359.99,362.08,
32.597,0,0.23,1.47,0.30,0.56,0.06,90.83,0.44,47.35,0.72,0.00,98.68,-54.33,98.33,47.35,0.58,0.00,0.02,2.72,0.08,0.72,0.10,0.00,97.77,99.63,0.05,0.18,43.85,5.57,1.94,99.13,35.19,6.53,23.98,0.00,0.00,7.30,-1.61,-1.42,71.88,78.47,308.48,245.58,417.43,362.20,403.65,273.73,325.30,269.39,361.51,294.91,359.90,362.20,
32.665,0,0.25,1.48,0.31,0.51,0.06,89.95,0.40,44.88,0.76,0.00,98.39,-54.97,98.34,44.88,0.48,0.01,0.02,2.70,0.09,0.76,0.08,0.00,97.82,99.66,0.04,0.14,48.04,4.95,1.94,99.15,29.20,6.35,23.91,0.00,0.00,7.09,-1.59,-1.35,71.95,78.58,308.52,245.70,417.35,362.15,403.65,273.69,325.19,269.54,361.49,295.06,359.97,362.15,
32.733,0,0.27,1.33,0.32,0.50,0.05,89.86,0.38,43.70,0.83,0.00,98.23,-56.51,98.40,43.70,0.47,0.01,0.01,2.27,0.08,0.83,0.06,0.00,98.18,99.65,0.05,0.14,50.15,4.49,1.98,99.22,31.48,5.50,22.27,0.00,0.00,6.41,-1.39,-1.38,71.89,78.53,308.53,245.72,417.29,361.98,403.62,273.65,325.20,269.41,361.60,295.33,359.91,361.98,
